lower,upper,single,mfj,mfs,hoh
10951,11051,119,110,119,110
11051,11151,121,111,121,111
11151,11251,123,112,123,112
11251,11351,125,113,125,113
11351,11451,127,114,127,114
11451,11551,129,115,129,115
11551,11651,131,116,131,116
11651,11751,133,117,133,117
11751,11851,135,118,135,118
11851,11951,137,119,137,119
11951,12051,139,120,139,120
12051,12151,141,121,141,121
12151,12251,143,122,143,122
12251,12351,145,123,145,123
12351,12451,147,124,147,124
12451,12551,149,125,149,125
12551,12651,151,126,151,126
12651,12751,153,127,153,127
12751,12851,155,128,155,128
12851,12951,157,129,157,129
12951,13051,159,130,159,130
13051,13151,161,131,161,131
13151,13251,163,132,163,132
13251,13351,165,133,165,133
13351,13451,167,134,167,134
13451,13551,169,135,169,135
13551,13651,171,136,171,136
13651,13751,173,137,173,137
13751,13851,175,138,175,138
13851,13951,177,139,177,139
13951,14051,179,140,179,140
14051,14151,181,141,181,141
14151,14251,183,142,183,142
14251,14351,185,143,185,143
14351,14451,187,144,187,144
14451,14551,189,145,189,145
14551,14651,191,146,191,146
14651,14751,193,147,193,147
14751,14851,195,148,195,148
14851,14951,197,149,197,149
14951,15051,199,150,199,150
15051,15151,201,151,201,151
15151,15251,203,152,203,152
15251,15351,205,153,205,153
15351,15451,207,154,207,154
15451,15551,209,155,209,155
15551,15651,211,156,211,156
15651,15751,213,157,213,157
15751,15851,215,158,215,158
15851,15951,217,159,217,159
15951,16051,219,160,219,160
16051,16151,221,161,221,161
16151,16251,223,162,223,162
16251,16351,225,163,225,163
16351,16451,227,164,227,164
16451,16551,229,165,229,165
16551,16651,231,166,231,166
16651,16751,233,167,233,167
16751,16851,235,168,235,168
16851,16951,237,169,237,169
16951,17051,239,170,239,170
17051,17151,241,171,241,171
17151,17251,243,172,243,172
17251,17351,245,173,245,173
17351,17451,247,174,247,174
17451,17551,249,175,249,175
17551,17651,251,176,251,176
17651,17751,253,177,253,177
17751,17851,255,178,255,178
17851,17951,257,179,257,179
17951,18051,259,180,259,180
18051,18151,261,181,261,181
18151,18251,263,182,263,182
18251,18351,265,183,265,183
18351,18451,267,184,267,184
18451,18551,269,185,269,185
18551,18651,271,186,271,186
18651,18751,273,187,273,187
18751,18851,275,188,275,188
18851,18951,277,189,277,189
18951,19051,279,190,279,190
19051,19151,281,191,281,191
19151,19251,283,192,283,192
19251,19351,285,193,285,193
19351,19451,287,194,287,194
19451,19551,289,195,289,195
19551,19651,291,196,291,196
19651,19751,293,197,293,197
19751,19851,295,198,295,198
19851,19951,297,199,297,199
19951,20051,299,200,299,200
20051,20151,301,201,301,201
20151,20251,303,202,303,202
20251,20351,305,204,305,204
20351,20451,307,206,307,206
20451,20551,309,208,309,208
20551,20651,311,210,311,210
20651,20751,313,212,313,212
20751,20851,315,214,315,214
20851,20951,317,216,317,216
20951,21051,319,218,319,218
21051,21151,321,220,321,220
21151,21251,323,222,323,222
21251,21351,325,224,325,224
21351,21451,327,226,327,226
21451,21551,329,228,329,228
21551,21651,331,230,331,230
21651,21751,333,232,333,232
21751,21851,335,234,335,234
21851,21951,337,236,337,236
21951,22051,339,238,339,238
22051,22151,341,240,341,240
22151,22251,343,242,343,242
22251,22351,345,244,345,244
22351,22451,347,246,347,246
22451,22551,349,248,349,248
22551,22651,351,250,351,250
22651,22751,353,252,353,252
22751,22851,355,254,355,254
22851,22951,357,256,357,256
22951,23051,359,258,359,258
23051,23151,361,260,361,260
23151,23251,363,262,363,262
23251,23351,365,264,365,264
23351,23451,367,266,367,266
23451,23551,369,268,369,268
23551,23651,371,270,371,270
23651,23751,373,272,373,272
23751,23851,375,274,375,274
23851,23951,377,276,377,276
23951,24051,380,278,380,278
24051,24151,384,280,384,280
24151,24251,388,282,388,282
24251,24351,392,284,392,284
24351,24451,396,286,396,286
24451,24551,400,288,400,288
24551,24651,404,290,404,290
24651,24751,408,292,408,292
24751,24851,412,294,412,294
24851,24951,416,296,416,296
24951,25051,420,298,420,298
25051,25151,424,300,424,300
25151,25251,428,302,428,302
25251,25351,432,304,432,304
25351,25451,436,306,436,306
25451,25551,440,308,440,308
25551,25651,444,310,444,310
25651,25751,448,312,448,312
25751,25851,452,314,452,314
25851,25951,456,316,456,316
25951,26051,460,318,460,318
26051,26151,464,320,464,320
26151,26251,468,322,468,322
26251,26351,472,324,472,324
26351,26451,476,326,476,326
26451,26551,480,328,480,328
26551,26651,484,330,484,330
26651,26751,488,332,488,332
26751,26851,492,334,492,334
26851,26951,496,336,496,336
26951,27051,500,338,500,338
27051,27151,504,340,504,340
27151,27251,508,342,508,342
27251,27351,512,344,512,344
27351,27451,516,346,516,346
27451,27551,520,348,520,348
27551,27651,524,350,524,350
27651,27751,528,352,528,352
27751,27851,532,354,532,354
27851,27951,536,356,536,356
27951,28051,540,358,540,358
28051,28151,544,360,544,360
28151,28251,548,362,548,362
28251,28351,552,364,552,364
28351,28451,556,366,556,366
28451,28551,560,368,560,368
28551,28651,564,370,564,370
28651,28751,568,372,568,372
28751,28851,572,374,572,374
28851,28951,576,376,576,376
28951,29051,580,378,580,378
29051,29151,584,380,584,380
29151,29251,588,382,588,382
29251,29351,592,384,592,384
29351,29451,596,386,596,386
29451,29551,600,388,600,388
29551,29651,604,390,604,390
29651,29751,608,392,608,392
29751,29851,612,394,612,394
29851,29951,616,396,616,396
29951,30051,620,398,620,398
30051,30151,624,400,624,400
30151,30251,628,402,628,402
30251,30351,632,404,632,404
30351,30451,636,406,636,406
30451,30551,640,408,640,408
30551,30651,644,410,644,410
30651,30751,648,412,648,412
30751,30851,652,414,652,414
30851,30951,656,416,656,416
30951,31051,660,418,660,418
31051,31151,664,420,664,420
31151,31251,668,422,668,422
31251,31351,672,424,672,424
31351,31451,676,426,676,426
31451,31551,680,428,680,428
31551,31651,684,430,684,430
31651,31751,688,432,688,432
31751,31851,692,434,692,434
31851,31951,696,436,696,436
31951,32051,700,438,700,438
32051,32151,704,440,704,440
32151,32251,708,442,708,442
32251,32351,712,444,712,444
32351,32451,716,446,716,446
32451,32551,720,448,720,448
32551,32651,724,450,724,450
32651,32751,728,452,728,452
32751,32851,732,454,732,454
32851,32951,736,456,736,456
32951,33051,740,458,740,458
33051,33151,744,460,744,460
33151,33251,748,462,748,462
33251,33351,752,464,752,464
33351,33451,756,466,756,466
33451,33551,760,468,760,468
33551,33651,764,470,764,470
33651,33751,768,472,768,472
33751,33851,772,474,772,474
33851,33951,776,476,776,476
33951,34051,780,478,780,478
34051,34151,784,480,784,480
34151,34251,788,482,788,482
34251,34351,792,484,792,484
34351,34451,796,486,796,486
34451,34551,800,488,800,488
34551,34651,804,490,804,490
34651,34751,808,492,808,492
34751,34851,812,494,812,494
34851,34951,816,496,816,496
34951,35051,820,498,820,498
35051,35151,824,500,824,500
35151,35251,828,502,828,502
35251,35351,832,504,832,504
35351,35451,836,506,836,506
35451,35551,840,508,840,508
35551,35651,844,510,844,510
35651,35751,848,512,848,512
35751,35851,852,514,852,514
35851,35951,856,516,856,516
35951,36051,860,518,860,518
36051,36151,864,520,864,520
36151,36251,868,522,868,522
36251,36351,872,524,872,524
36351,36451,876,526,876,526
36451,36551,880,528,880,528
36551,36651,884,530,884,530
36651,36751,888,532,888,532
36751,36851,892,534,892,534
36851,36951,896,536,896,536
36951,37051,900,538,900,538
37051,37151,904,540,904,540
37151,37251,908,542,908,542
37251,37351,912,544,912,544
37351,37451,916,546,916,546
37451,37551,920,548,920,548
37551,37651,924,550,924,550
37651,37751,928,552,928,552
37751,37851,932,554,932,554
37851,37951,938,556,938,556
37951,38051,944,558,944,558
38051,38151,950,560,950,560
38151,38251,956,562,956,562
38251,38351,962,564,962,564
38351,38451,968,566,968,566
38451,38551,974,568,974,568
38551,38651,980,570,980,570
38651,38751,986,572,986,572
38751,38851,992,574,992,574
38851,38951,998,576,998,576
38951,39051,1004,578,1004,578
39051,39151,1010,580,1010,580
39151,39251,1016,582,1016,582
39251,39351,1022,584,1022,584
39351,39451,1028,586,1028,586
39451,39551,1034,588,1034,588
39551,39651,1040,590,1040,590
39651,39751,1046,592,1046,592
39751,39851,1052,594,1052,594
39851,39951,1058,596,1058,596
39951,40051,1064,598,1064,598
40051,40151,1070,600,1070,600
40151,40251,1076,602,1076,602
40251,40351,1082,604,1082,604
40351,40451,1088,606,1088,606
40451,40551,1094,608,1094,608
40551,40651,1100,610,1100,610
40651,40751,1106,612,1106,612
40751,40851,1112,614,1112,614
40851,40951,1118,616,1118,616
40951,41051,1124,618,1124,618
41051,41151,1130,620,1130,620
41151,41251,1136,622,1136,622
41251,41351,1142,624,1142,624
41351,41451,1148,626,1148,626
41451,41551,1154,628,1154,628
41551,41651,1160,630,1160,630
41651,41751,1166,632,1166,632
41751,41851,1172,634,1172,634
41851,41951,1178,636,1178,636
41951,42051,1184,638,1184,638
42051,42151,1190,640,1190,640
42151,42251,1196,642,1196,642
42251,42351,1202,644,1202,644
42351,42451,1208,646,1208,646
42451,42551,1214,648,1214,648
42551,42651,1220,650,1220,650
42651,42751,1226,652,1226,652
42751,42851,1232,654,1232,654
42851,42951,1238,656,1238,656
42951,43051,1244,658,1244,658
43051,43151,1250,660,1250,660
43151,43251,1256,662,1256,662
43251,43351,1262,664,1262,664
43351,43451,1268,666,1268,666
43451,43551,1274,668,1274,668
43551,43651,1280,670,1280,670
43651,43751,1286,672,1286,672
43751,43851,1292,674,1292,674
43851,43951,1298,676,1298,676
43951,44051,1304,678,1304,678
44051,44151,1310,680,1310,680
44151,44251,1316,682,1316,682
44251,44351,1322,684,1322,684
44351,44451,1328,686,1328,686
44451,44551,1334,688,1334,688
44551,44651,1340,690,1340,690
44651,44751,1346,692,1346,692
44751,44851,1352,694,1352,694
44851,44951,1358,696,1358,696
44951,45051,1364,698,1364,698
45051,45151,1370,700,1370,700
45151,45251,1376,702,1376,702
45251,45351,1382,704,1382,704
45351,45451,1388,706,1388,706
45451,45551,1394,708,1394,708
45551,45651,1400,710,1400,710
45651,45751,1406,712,1406,712
45751,45851,1412,714,1412,714
45851,45951,1418,716,1418,716
45951,46051,1424,718,1424,718
46051,46151,1430,720,1430,720
46151,46251,1436,722,1436,722
46251,46351,1442,724,1442,724
46351,46451,1448,726,1448,726
46451,46551,1454,728,1454,728
46551,46651,1460,730,1460,730
46651,46751,1466,732,1466,732
46751,46851,1472,734,1472,734
46851,46951,1478,736,1478,736
46951,47051,1484,738,1484,738
47051,47151,1490,740,1490,740
47151,47251,1496,742,1496,742
47251,47351,1502,744,1502,744
47351,47451,1508,746,1508,746
47451,47551,1514,748,1514,748
47551,47651,1520,750,1520,750
47651,47751,1526,752,1526,752
47751,47851,1532,754,1532,754
47851,47951,1538,756,1538,756
47951,48051,1544,760,1544,760
48051,48151,1550,764,1550,764
48151,48251,1556,768,1556,768
48251,48351,1562,772,1562,772
48351,48451,1568,776,1568,776
48451,48551,1574,780,1574,780
48551,48651,1580,784,1580,784
48651,48751,1586,788,1586,788
48751,48851,1592,792,1592,792
48851,48951,1598,796,1598,796
48951,49051,1604,800,1604,800
49051,49151,1610,804,1610,804
49151,49251,1616,808,1616,808
49251,49351,1622,812,1622,812
49351,49451,1628,816,1628,816
49451,49551,1634,820,1634,820
49551,49651,1640,824,1640,824
49651,49751,1646,828,1646,828
49751,49851,1652,832,1652,832
49851,49951,1658,836,1658,836
49951,50051,1664,840,1664,840
50051,50151,1670,844,1670,844
50151,50251,1676,848,1676,848
50251,50351,1682,852,1682,852
50351,50451,1688,856,1688,856
50451,50551,1694,860,1694,860
50551,50651,1700,864,1700,864
50651,50751,1706,868,1706,868
50751,50851,1712,872,1712,872
50851,50951,1718,876,1718,876
50951,51051,1724,880,1724,880
51051,51151,1730,884,1730,884
51151,51251,1736,888,1736,888
51251,51351,1742,892,1742,892
51351,51451,1748,896,1748,896
51451,51551,1754,900,1754,900
51551,51651,1760,904,1760,904
51651,51751,1766,908,1766,908
51751,51851,1772,912,1772,912
51851,51951,1778,916,1778,916
51951,52051,1784,920,1784,920
52051,52151,1790,924,1790,924
52151,52251,1796,928,1796,928
52251,52351,1802,932,1802,932
52351,52451,1808,936,1808,936
52451,52551,1815,940,1815,940
52551,52651,1823,944,1823,944
52651,52751,1831,948,1831,948
52751,52851,1839,952,1839,952
52851,52951,1847,956,1847,956
52951,53051,1855,960,1855,960
53051,53151,1863,964,1863,964
53151,53251,1871,968,1871,968
53251,53351,1879,972,1879,972
53351,53451,1887,976,1887,976
53451,53551,1895,980,1895,980
53551,53651,1903,984,1903,984
53651,53751,1911,988,1911,988
53751,53851,1919,992,1919,992
53851,53951,1927,996,1927,996
53951,54051,1935,1000,1935,1000
54051,54151,1943,1004,1943,1004
54151,54251,1951,1008,1951,1008
54251,54351,1959,1012,1959,1012
54351,54451,1967,1016,1967,1016
54451,54551,1975,1020,1975,1020
54551,54651,1983,1024,1983,1024
54651,54751,1991,1028,1991,1028
54751,54851,1999,1032,1999,1032
54851,54951,2007,1036,2007,1036
54951,55051,2015,1040,2015,1040
55051,55151,2023,1044,2023,1044
55151,55251,2031,1048,2031,1048
55251,55351,2039,1052,2039,1052
55351,55451,2047,1056,2047,1056
55451,55551,2055,1060,2055,1060
55551,55651,2063,1064,2063,1064
55651,55751,2071,1068,2071,1068
55751,55851,2079,1072,2079,1072
55851,55951,2087,1076,2087,1076
55951,56051,2095,1080,2095,1080
56051,56151,2103,1084,2103,1084
56151,56251,2111,1088,2111,1088
56251,56351,2119,1092,2119,1092
56351,56451,2127,1096,2127,1096
56451,56551,2135,1100,2135,1100
56551,56651,2143,1104,2143,1104
56651,56751,2151,1108,2151,1108
56751,56851,2159,1112,2159,1112
56851,56951,2167,1116,2167,1116
56951,57051,2175,1120,2175,1120
57051,57151,2183,1124,2183,1124
57151,57251,2191,1128,2191,1128
57251,57351,2199,1132,2199,1132
57351,57451,2207,1136,2207,1136
57451,57551,2215,1140,2215,1140
57551,57651,2223,1144,2223,1144
57651,57751,2231,1148,2231,1148
57751,57851,2239,1152,2239,1152
57851,57951,2247,1156,2247,1156
57951,58051,2255,1160,2255,1160
58051,58151,2263,1164,2263,1164
58151,58251,2271,1168,2271,1168
58251,58351,2279,1172,2279,1172
58351,58451,2287,1176,2287,1176
58451,58551,2295,1180,2295,1180
58551,58651,2303,1184,2303,1184
58651,58751,2311,1188,2311,1188
58751,58851,2319,1192,2319,1192
58851,58951,2327,1196,2327,1196
58951,59051,2335,1200,2335,1200
59051,59151,2343,1204,2343,1204
59151,59251,2351,1208,2351,1208
59251,59351,2359,1212,2359,1212
59351,59451,2367,1216,2367,1216
59451,59551,2375,1220,2375,1220
59551,59651,2383,1224,2383,1224
59651,59751,2391,1228,2391,1228
59751,59851,2399,1232,2399,1232
59851,59951,2407,1236,2407,1236
59951,60051,2415,1240,2415,1240
60051,60151,2423,1244,2423,1244
60151,60251,2431,1248,2431,1248
60251,60351,2439,1252,2439,1252
60351,60451,2447,1256,2447,1256
60451,60551,2455,1260,2455,1260
60551,60651,2463,1264,2463,1264
60651,60751,2471,1268,2471,1268
60751,60851,2479,1272,2479,1272
60851,60951,2487,1276,2487,1276
60951,61051,2495,1280,2495,1280
61051,61151,2503,1284,2503,1284
61151,61251,2511,1288,2511,1288
61251,61351,2519,1292,2519,1292
61351,61451,2527,1296,2527,1296
61451,61551,2535,1300,2535,1300
61551,61651,2543,1304,2543,1304
61651,61751,2551,1308,2551,1308
61751,61851,2559,1312,2559,1314
61851,61951,2567,1316,2567,1320
61951,62051,2575,1320,2575,1326
62051,62151,2583,1324,2583,1332
62151,62251,2591,1328,2591,1338
62251,62351,2599,1332,2599,1344
62351,62451,2607,1336,2607,1350
62451,62551,2615,1340,2615,1356
62551,62651,2623,1344,2623,1362
62651,62751,2631,1348,2631,1368
62751,62851,2639,1352,2639,1374
62851,62951,2647,1356,2647,1380
62951,63051,2655,1360,2655,1386
63051,63151,2663,1364,2663,1392
63151,63251,2671,1368,2671,1398
63251,63351,2679,1372,2679,1404
63351,63451,2687,1376,2687,1410
63451,63551,2695,1380,2695,1416
63551,63651,2703,1384,2703,1422
63651,63751,2711,1388,2711,1428
63751,63851,2719,1392,2719,1434
63851,63951,2727,1396,2727,1440
63951,64051,2735,1400,2735,1446
64051,64151,2743,1404,2743,1452
64151,64251,2751,1408,2751,1458
64251,64351,2759,1412,2759,1464
64351,64451,2767,1416,2767,1470
64451,64551,2775,1420,2775,1476
64551,64651,2783,1424,2783,1482
64651,64751,2791,1428,2791,1488
64751,64851,2799,1432,2799,1494
64851,64951,2807,1436,2807,1500
64951,65051,2815,1440,2815,1506
65051,65151,2823,1444,2823,1512
65151,65251,2831,1448,2831,1518
65251,65351,2839,1452,2839,1524
65351,65451,2847,1456,2847,1530
65451,65551,2855,1460,2855,1536
65551,65651,2863,1464,2863,1542
65651,65751,2871,1468,2871,1548
65751,65851,2879,1472,2879,1554
65851,65951,2887,1476,2887,1560
65951,66051,2895,1480,2895,1566
66051,66151,2903,1484,2903,1572
66151,66251,2911,1488,2911,1578
66251,66351,2919,1492,2919,1584
66351,66451,2929,1496,2929,1590
66451,66551,2938,1500,2938,1596
66551,66651,2947,1504,2947,1602
66651,66751,2957,1508,2957,1608
66751,66851,2966,1512,2966,1614
66851,66951,2975,1516,2975,1620
66951,67051,2984,1520,2984,1626
67051,67151,2994,1524,2994,1632
67151,67251,3003,1528,3003,1638
67251,67351,3012,1532,3012,1644
67351,67451,3022,1536,3022,1650
67451,67551,3031,1540,3031,1656
67551,67651,3040,1544,3040,1662
67651,67751,3050,1548,3050,1668
67751,67851,3059,1552,3059,1674
67851,67951,3068,1556,3068,1680
67951,68051,3077,1560,3077,1686
68051,68151,3087,1564,3087,1692
68151,68251,3096,1568,3096,1698
68251,68351,3105,1572,3105,1704
68351,68451,3115,1576,3115,1710
68451,68551,3124,1580,3124,1716
68551,68651,3133,1584,3133,1722
68651,68751,3143,1588,3143,1728
68751,68851,3152,1592,3152,1734
68851,68951,3161,1596,3161,1740
68951,69051,3170,1600,3170,1746
69051,69151,3180,1604,3180,1752
69151,69251,3189,1608,3189,1758
69251,69351,3198,1612,3198,1764
69351,69451,3208,1616,3208,1770
69451,69551,3217,1620,3217,1776
69551,69651,3226,1624,3226,1782
69651,69751,3236,1628,3236,1788
69751,69851,3245,1632,3245,1794
69851,69951,3254,1636,3254,1800
69951,70051,3263,1640,3263,1806
70051,70151,3273,1644,3273,1812
70151,70251,3282,1648,3282,1818
70251,70351,3291,1652,3291,1824
70351,70451,3301,1656,3301,1830
70451,70551,3310,1660,3310,1836
70551,70651,3319,1664,3319,1842
70651,70751,3329,1668,3329,1848
70751,70851,3338,1672,3338,1854
70851,70951,3347,1676,3347,1860
70951,71051,3356,1680,3356,1866
71051,71151,3366,1684,3366,1872
71151,71251,3375,1688,3375,1878
71251,71351,3384,1692,3384,1884
71351,71451,3394,1696,3394,1890
71451,71551,3403,1700,3403,1896
71551,71651,3412,1704,3412,1902
71651,71751,3422,1708,3422,1908
71751,71851,3431,1712,3431,1914
71851,71951,3440,1716,3440,1920
71951,72051,3449,1720,3449,1926
72051,72151,3459,1724,3459,1932
72151,72251,3468,1728,3468,1938
72251,72351,3477,1732,3477,1944
72351,72451,3487,1736,3487,1950
72451,72551,3496,1740,3496,1956
72551,72651,3505,1744,3505,1962
72651,72751,3515,1748,3515,1968
72751,72851,3524,1752,3524,1974
72851,72951,3533,1756,3533,1980
72951,73051,3542,1760,3542,1986
73051,73151,3552,1764,3552,1992
73151,73251,3561,1768,3561,1998
73251,73351,3570,1772,3570,2004
73351,73451,3580,1776,3580,2010
73451,73551,3589,1780,3589,2016
73551,73651,3598,1784,3598,2022
73651,73751,3608,1788,3608,2028
73751,73851,3617,1792,3617,2034
73851,73951,3626,1796,3626,2040
73951,74051,3635,1800,3635,2046
74051,74151,3645,1804,3645,2052
74151,74251,3654,1808,3654,2058
74251,74351,3663,1812,3663,2064
74351,74451,3673,1816,3673,2070
74451,74551,3682,1820,3682,2076
74551,74651,3691,1824,3691,2082
74651,74751,3701,1828,3701,2088
74751,74851,3710,1832,3710,2094
74851,74951,3719,1836,3719,2100
74951,75051,3728,1840,3728,2106
75051,75151,3738,1844,3738,2112
75151,75251,3747,1848,3747,2118
75251,75351,3756,1852,3756,2124
75351,75451,3766,1856,3766,2130
75451,75551,3775,1860,3775,2136
75551,75651,3784,1865,3784,2142
75651,75751,3794,1871,3794,2148
75751,75851,3803,1877,3803,2154
75851,75951,3812,1883,3812,2160
75951,76051,3821,1889,3821,2166
76051,76151,3831,1895,3831,2172
76151,76251,3840,1901,3840,2178
76251,76351,3849,1907,3849,2184
76351,76451,3859,1913,3859,2190
76451,76551,3868,1919,3868,2198
76551,76651,3877,1925,3877,2206
76651,76751,3887,1931,3887,2214
76751,76851,3896,1937,3896,2222
76851,76951,3905,1943,3905,2230
76951,77051,3914,1949,3914,2238
77051,77151,3924,1955,3924,2246
77151,77251,3933,1961,3933,2254
77251,77351,3942,1967,3942,2262
77351,77451,3952,1973,3952,2270
77451,77551,3961,1979,3961,2278
77551,77651,3970,1985,3970,2286
77651,77751,3980,1991,3980,2294
77751,77851,3989,1997,3989,2302
77851,77951,3998,2003,3998,2310
77951,78051,4007,2009,4007,2318
78051,78151,4017,2015,4017,2326
78151,78251,4026,2021,4026,2334
78251,78351,4035,2027,4035,2342
78351,78451,4045,2033,4045,2350
78451,78551,4054,2039,4054,2358
78551,78651,4063,2045,4063,2366
78651,78751,4073,2051,4073,2374
78751,78851,4082,2057,4082,2382
78851,78951,4091,2063,4091,2390
78951,79051,4100,2069,4100,2398
79051,79151,4110,2075,4110,2406
79151,79251,4119,2081,4119,2414
79251,79351,4128,2087,4128,2422
79351,79451,4138,2093,4138,2430
79451,79551,4147,2099,4147,2438
79551,79651,4156,2105,4156,2446
79651,79751,4166,2111,4166,2454
79751,79851,4175,2117,4175,2462
79851,79951,4184,2123,4184,2470
79951,80051,4193,2129,4193,2478
80051,80151,4203,2135,4203,2486
80151,80251,4212,2141,4212,2494
80251,80351,4221,2147,4221,2502
80351,80451,4231,2153,4231,2510
80451,80551,4240,2159,4240,2518
80551,80651,4249,2165,4249,2526
80651,80751,4259,2171,4259,2534
80751,80851,4268,2177,4268,2542
80851,80951,4277,2183,4277,2550
80951,81051,4286,2189,4286,2558
81051,81151,4296,2195,4296,2566
81151,81251,4305,2201,4305,2574
81251,81351,4314,2207,4314,2582
81351,81451,4324,2213,4324,2590
81451,81551,4333,2219,4333,2598
81551,81651,4342,2225,4342,2606
81651,81751,4352,2231,4352,2614
81751,81851,4361,2237,4361,2622
81851,81951,4370,2243,4370,2630
81951,82051,4379,2249,4379,2638
82051,82151,4389,2255,4389,2646
82151,82251,4398,2261,4398,2654
82251,82351,4407,2267,4407,2662
82351,82451,4417,2273,4417,2670
82451,82551,4426,2279,4426,2678
82551,82651,4435,2285,4435,2686
82651,82751,4445,2291,4445,2694
82751,82851,4454,2297,4454,2702
82851,82951,4463,2303,4463,2710
82951,83051,4472,2309,4472,2718
83051,83151,4482,2315,4482,2726
83151,83251,4491,2321,4491,2734
83251,83351,4500,2327,4500,2742
83351,83451,4510,2333,4510,2750
83451,83551,4519,2339,4519,2758
83551,83651,4528,2345,4528,2766
83651,83751,4538,2351,4538,2774
83751,83851,4547,2357,4547,2782
83851,83951,4556,2363,4556,2790
83951,84051,4565,2369,4565,2798
84051,84151,4575,2375,4575,2806
84151,84251,4584,2381,4584,2814
84251,84351,4593,2387,4593,2822
84351,84451,4603,2393,4603,2830
84451,84551,4612,2399,4612,2838
84551,84651,4621,2405,4621,2846
84651,84751,4631,2411,4631,2854
84751,84851,4640,2417,4640,2862
84851,84951,4649,2423,4649,2870
84951,85051,4658,2429,4658,2878
85051,85151,4668,2435,4668,2886
85151,85251,4677,2441,4677,2894
85251,85351,4686,2447,4686,2902
85351,85451,4696,2453,4696,2910
85451,85551,4705,2459,4705,2918
85551,85651,4714,2465,4714,2926
85651,85751,4724,2471,4724,2934
85751,85851,4733,2477,4733,2942
85851,85951,4742,2483,4742,2950
85951,86051,4751,2489,4751,2958
86051,86151,4761,2495,4761,2966
86151,86251,4770,2501,4770,2974
86251,86351,4779,2507,4779,2982
86351,86451,4789,2513,4789,2990
86451,86551,4798,2519,4798,2998
86551,86651,4807,2525,4807,3006
86651,86751,4817,2531,4817,3014
86751,86851,4826,2537,4826,3022
86851,86951,4835,2543,4835,3030
86951,87051,4844,2549,4844,3038
87051,87151,4854,2555,4854,3046
87151,87251,4863,2561,4863,3054
87251,87351,4872,2567,4872,3062
87351,87451,4882,2573,4882,3070
87451,87551,4891,2579,4891,3078
87551,87651,4900,2585,4900,3086
87651,87751,4910,2591,4910,3094
87751,87851,4919,2597,4919,3102
87851,87951,4928,2603,4928,3110
